query_id,|V|,|E|,avgD,approx.Treewidth,Nodeconnective,diameter,cluster,max_matching,mvc,maxcut,degree_assort,attr_assort
293,10,17,3.4,3,1,3,0.4999999999999999,4,6,12,-0.035532994923857926,-0.16532258064516125
294,10,11,2.2,2,1,7,0.16666666666666666,4,7,9,0.05714285714285705,-0.19211822660098524
295,10,10,2.0,2,1,5,0.21666666666666665,3,5,9,-0.3829787234042556,-0.1034482758620689
296,10,10,2.0,2,1,7,0.16666666666666666,4,6,9,-0.37254901960784753,-0.19047619047619052
297,10,10,2.0,2,1,7,0.0,5,8,9,-0.05263157894737167,-0.06508875739644973
298,10,11,2.2,2,1,5,0.2333333333333333,3,6,10,-0.29411764705882293,-0.08374384236453204
299,10,9,1.8,1,1,7,0.0,4,5,8,-0.4651162790697679,-0.07462686567164178
300,10,11,2.2,2,1,6,0.3333333333333333,4,7,9,-0.3968253968253999,-0.19801980198019803
301,10,15,3.0,3,1,5,0.6166666666666667,3,6,11,-0.1111111111111132,-0.10817941952506599
302,10,10,2.0,2,1,7,0.16666666666666666,4,7,8,-0.17647058823529554,-0.20481927710843378
303,10,15,3.0,3,1,4,0.37,4,6,12,-0.13146551724138023,-0.15384615384615383
304,10,9,1.8,1,1,7,0.0,3,5,9,-0.4318181818181821,-0.29600000000000004
305,10,10,2.0,2,1,6,0.0,3,5,10,-0.38297872340425554,-0.19760479041916174
306,10,10,2.0,2,1,5,0.0,5,7,8,-0.2765957446808521,-0.20000000000000007
307,10,11,2.2,2,1,7,0.33333333333333337,4,6,9,-0.269230769230769,-0.15238095238095245
308,10,12,2.4,2,1,4,0.2833333333333333,4,6,9,-0.33333333333333365,-0.11864406779661019
309,10,11,2.2,2,1,7,0.33333333333333337,3,6,9,-0.269230769230769,-0.17475728155339806
310,10,11,2.2,2,1,4,0.0,3,5,11,-0.608695652173913,-0.1458333333333334
311,10,9,1.8,1,1,9,0.0,5,6,8,-0.12499999999999775,-0.21804511278195488
312,10,10,2.0,2,1,8,0.16666666666666666,5,7,9,0.16666666666666533,-0.25786163522012584
313,10,9,1.8,1,1,7,0.0,3,5,9,-0.6744186046511633,-0.051094890510948905
314,10,10,2.0,2,1,6,0.0,4,6,10,-0.37254901960784753,-3.469446951953614e-17
315,10,11,2.2,2,1,7,0.2666666666666667,3,6,10,-0.03623188405797082,-0.20999999999999996
316,10,9,1.8,1,1,5,0.0,3,6,9,-0.5254237288135581,-0.1571428571428571
317,10,12,2.4,2,1,5,0.14333333333333334,5,7,11,-0.13207547169811415,-0.12340425531914896
318,10,9,1.8,1,1,9,0.0,4,6,8,-0.12499999999999775,-0.06666666666666662
319,10,9,1.8,1,1,7,0.0,4,6,9,-0.4318181818181821,-0.19999999999999998
320,10,11,2.2,2,1,8,0.19999999999999998,5,7,10,0.5769230769230805,0.0687830687830688
321,10,9,1.8,1,1,6,0.0,3,5,8,-0.5454545454545465,-0.1654676258992806
322,10,13,2.6,3,1,5,0.26666666666666666,4,8,11,-0.08333333333333431,-0.10638297872340426
323,10,10,2.0,2,1,7,0.0,4,7,9,0.16666666666666533,-0.07784431137724544
324,10,9,1.8,1,1,9,0.0,5,7,8,-0.12499999999999775,-0.14893617021276598
325,10,9,1.8,1,1,6,0.0,4,5,9,-0.5299999999999999,-0.125
326,10,12,2.4,2,1,5,0.31,4,6,10,-0.2837209302325594,-0.06882591093117409
327,10,9,1.8,1,1,8,0.0,4,7,9,-0.3333333333333347,0.030769230769230767
328,10,10,2.0,2,1,7,0.15,4,6,9,-0.2765957446808521,-0.17647058823529416
329,10,12,2.4,2,1,6,0.35,4,7,10,-0.11428571428571416,-0.27433628318584075
330,10,13,2.6,3,1,5,0.24666666666666667,3,4,11,-0.12635379061371854,-0.2046332046332046
331,10,13,2.6,2,1,5,0.4133333333333333,4,7,10,0.037037037037037174,-0.19014084507042256
332,10,10,2.0,2,1,6,0.0,4,7,9,0.16666666666666533,0.036144578313252976
333,10,10,2.0,2,1,6,0.0,3,6,10,-0.17647058823529554,-0.09090909090909097
334,10,11,2.2,2,1,5,0.13333333333333333,3,6,10,-0.1956521739130433,-0.18048780487804877
335,10,9,1.8,1,1,8,0.0,5,9,8,-0.3333333333333347,-0.051094890510948905
336,10,10,2.0,2,1,7,0.0,5,7,8,-0.11111111111111223,-0.13636363636363638
337,10,9,1.8,1,1,9,0.0,5,7,9,-0.12499999999999775,-0.2366412213740458
338,10,9,1.8,1,1,8,0.0,5,6,8,-0.3333333333333347,-0.18248175182481752
339,10,10,2.0,2,1,8,0.16666666666666666,4,8,9,0.16666666666666533,0.024390243902439015
340,10,25,5.0,4,1,3,0.638095238095238,4,7,17,-0.26286248830683084,-0.14942528735632185
341,10,11,2.2,2,1,5,0.0,4,7,10,-0.1282051282051273,-0.02590673575129532
342,10,10,2.0,2,1,6,0.16666666666666666,3,6,9,-0.7142857142857152,-0.10429447852760743
343,10,11,2.2,2,1,6,0.21666666666666665,3,6,9,-0.13793103448275834,-0.13989637305699482
344,10,9,1.8,1,1,9,0.0,4,6,8,-0.12499999999999775,-0.18248175182481752
345,10,10,2.0,2,1,4,0.0,4,5,9,-0.06382978723404328,-0.21951219512195125
346,10,11,2.2,2,1,7,0.4,4,7,9,-0.12820512820512533,-0.16908212560386476
347,10,10,2.0,2,1,7,0.0,5,7,10,0.16666666666666533,-0.20481927710843376
348,10,11,2.2,2,1,5,0.21000000000000002,3,5,10,-0.34782608695652206,-0.09452736318407959
349,10,11,2.2,2,1,7,0.26666666666666666,4,7,10,-0.05769230769230891,-0.020618556701030893
350,10,9,1.8,1,1,9,0.0,4,6,9,-0.12499999999999775,0.10743801652892558
351,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.152
352,10,9,1.8,1,1,9,0.0,4,7,9,-0.12499999999999775,0.038167938931297704
353,10,10,2.0,2,1,5,0.0,3,5,8,-0.5686274509803901,-0.13924050632911403
354,10,10,2.0,2,1,8,0.0,4,6,9,-0.05263157894737167,-0.10429447852760743
355,10,11,2.2,2,1,6,0.16666666666666666,4,7,10,-0.05769230769230891,0.024630541871921166
356,10,9,1.8,1,1,8,0.0,4,7,8,-0.3333333333333347,-0.125
357,10,9,1.8,1,1,7,0.0,3,6,8,-0.22727272727272738,-0.17391304347826086
358,10,9,1.8,1,1,8,0.0,4,5,7,-0.6666666666666665,-0.208955223880597
359,10,10,2.0,2,1,7,0.15,4,7,9,-0.2765957446808521,-0.139240506329114
360,10,10,2.0,2,1,5,0.20666666666666664,4,4,8,-0.5499999999999999,-0.19047619047619052
361,10,9,1.8,1,1,8,0.0,4,7,9,-0.3333333333333347,-0.13286713286713286
362,10,10,2.0,2,1,5,0.0,5,7,8,0.16666666666666533,-0.17647058823529416
363,10,13,2.6,3,1,6,0.21666666666666665,4,6,10,0.39534883720930125,-0.17293233082706766
364,10,12,2.4,3,1,6,0.27999999999999997,4,7,10,-0.003984063745019265,-0.24137931034482754
365,10,9,1.8,1,1,8,0.0,4,5,7,-0.6666666666666665,-0.02127659574468085
366,10,9,1.8,1,1,8,0.0,4,7,8,-0.3333333333333347,-0.14285714285714285
367,10,10,2.0,2,1,5,0.0,4,7,8,-0.6666666666666623,-0.14942528735632188
368,10,10,2.0,2,1,4,0.15,2,4,9,-0.6800000000000004,-0.1042944785276074
369,10,11,2.2,2,1,6,0.0,4,6,11,-0.031249999999999754,-0.1690821256038647
370,10,10,2.0,2,1,6,0.0,4,7,10,0.01960784313725423,-0.17647058823529418
371,10,10,2.0,2,1,5,0.0,4,6,9,-0.5789473684210537,-0.04046242774566475
372,10,12,2.4,2,1,6,0.4666666666666667,4,7,10,-0.04347826086956842,-0.18518518518518517
373,10,11,2.2,2,1,6,0.16666666666666666,4,6,10,0.26666666666666633,-0.14150943396226415
374,10,24,4.8,6,1,4,0.5538095238095238,5,8,18,0.30769230769231015,-0.10000000000000002
375,10,12,2.4,3,1,7,0.3,4,7,10,0.22857142857142826,-0.17073170731707318
376,10,10,2.0,2,1,7,0.2166666666666667,4,6,8,-0.35802469135802595,-0.19205298013245042
377,10,10,2.0,2,1,7,0.0,5,7,9,0.16666666666666533,-0.09090909090909097
378,10,10,2.0,2,1,7,0.16666666666666666,3,5,9,-0.5686274509803901,-0.14942528735632188
379,10,12,2.4,2,1,6,0.0,4,8,12,-0.5319148936170299,-0.1294117647058824
380,10,15,3.0,3,1,5,0.33999999999999997,5,8,12,0.16422287390029489,0.00826446280991741
381,10,11,2.2,2,1,5,0.37666666666666665,4,5,9,-0.3749999999999993,-0.15789473684210525
382,10,11,2.2,2,1,8,0.26666666666666666,5,7,10,0.4358974358974363,-0.1862745098039216
383,10,10,2.0,2,1,6,0.0,4,6,9,-0.05263157894737167,-0.1612903225806452
384,10,14,2.8,2,1,3,0.5845238095238096,3,4,11,-0.5155763239875386,-0.20987654320987664
385,10,14,2.8,3,1,4,0.32999999999999996,4,6,11,-0.059459459459460795,-0.16320474777448069
386,10,13,2.6,3,1,6,0.3833333333333333,4,8,11,0.30357142857142777,-0.23809523809523803
387,10,11,2.2,2,1,7,0.0,4,6,11,0.1538461538461559,-0.057692307692307696
388,10,11,2.2,2,1,5,0.44333333333333336,4,7,8,-0.6161137440758289,-0.19801980198019803
389,10,9,1.8,1,1,8,0.0,3,5,7,-0.3333333333333347,-0.125
390,10,9,1.8,1,1,9,0.0,5,7,9,-0.12499999999999775,-0.14893617021276595
391,10,10,2.0,2,1,7,0.1,4,7,9,0.21568627450980304,-0.10429447852760743
392,10,9,1.8,1,1,7,0.0,3,6,8,-0.6744186046511633,-0.1571428571428571
393,10,12,2.4,2,1,5,0.29333333333333333,4,7,11,-0.26495726495726474,-0.29729729729729726
394,10,14,2.8,3,1,4,0.25333333333333335,4,8,12,-0.2078431372549036,-0.16666666666666666
395,10,9,1.8,1,1,9,0.0,5,8,8,-0.12499999999999775,-0.20000000000000004
396,10,9,1.8,1,1,9,0.0,5,7,8,-0.12499999999999775,-0.006993006993006992
397,10,10,2.0,2,1,8,0.0,5,7,9,-0.05263157894737167,-0.0285714285714286
398,10,11,2.2,2,1,6,0.31666666666666665,4,6,9,-0.4666666666666675,-0.17021276595744686
399,10,9,1.8,1,1,7,0.0,4,6,9,-0.4318181818181819,-0.26562500000000006
400,10,14,2.8,3,1,5,0.2733333333333333,4,7,12,0.06993006993006827,-0.09969788519637465
401,10,12,2.4,2,1,6,0.0,4,6,12,-0.028571428571428557,-0.0731707317073171
402,10,10,2.0,2,1,5,0.0,5,8,9,-0.5789473684210537,-0.07784431137724555
403,10,9,1.8,1,1,7,0.0,3,6,8,-0.22727272727272738,-0.19999999999999998
404,10,13,2.6,3,1,4,0.15,4,8,11,-0.3154761904761914,-0.031746031746031834
405,10,9,1.8,1,1,9,0.0,5,8,7,-0.12499999999999775,-0.408695652173913
406,10,11,2.2,2,1,7,0.4666666666666666,5,7,8,-0.3749999999999978,-0.2039800995024877
407,10,10,2.0,2,1,8,0.16666666666666666,4,7,8,-0.11111111111111223,-0.025641025641025553
408,10,11,2.2,2,1,6,0.15,3,6,9,-0.03125000000000009,-0.2804232804232806
409,10,10,2.0,2,1,8,0.2333333333333333,4,8,9,-0.05263157894737167,-0.01910828025477716
410,10,11,2.2,2,1,6,0.19999999999999998,4,5,10,-0.06206896551724116,-0.18627450980392152
411,10,10,2.0,2,1,8,0.16666666666666666,4,6,9,0.16666666666666533,-0.17647058823529416
412,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.1408450704225352
413,10,10,2.0,2,1,8,0.16666666666666666,4,7,9,0.16666666666666533,-0.05263157894736836
414,10,14,2.8,3,1,4,0.39,4,7,11,-0.22532588454376232,-0.1951219512195122
415,10,10,2.0,2,1,8,0.23333333333333334,3,6,7,-0.05263157894737167,-0.11731843575418999
416,10,11,2.2,2,1,6,0.08333333333333333,5,7,9,-0.031249999999999264,-0.17021276595744675
417,10,11,2.2,2,1,5,0.13333333333333336,3,6,10,-0.2896551724137931,-0.19801980198019803
418,10,9,1.8,1,1,8,0.0,4,7,8,-0.6666666666666665,-0.17391304347826086
419,10,14,2.8,2,1,6,0.44666666666666666,3,5,11,-0.03244837758111971,-0.21739130434782605
420,10,9,1.8,1,1,8,0.0,4,7,8,-0.6666666666666665,-0.18248175182481752
421,10,10,2.0,2,1,8,0.16666666666666666,4,6,8,-0.11111111111111223,-0.20481927710843378
422,10,11,2.2,2,1,7,0.15,4,6,10,-0.14583333333333376,-0.10552763819095472
423,10,9,1.8,1,1,9,0.0,4,7,9,-0.12499999999999775,-0.2180451127819549
424,10,9,1.8,1,1,8,0.0,4,5,8,-0.3333333333333347,-0.22330097087378634
425,10,13,2.6,3,1,4,0.13333333333333336,4,7,12,-0.10852713178294537,-0.1386861313868613
426,10,10,2.0,2,1,7,0.2333333333333333,4,7,8,-0.6666666666666623,0.030303030303030363
427,10,12,2.4,3,1,4,0.06,4,6,10,-0.24302788844621595,-0.12340425531914892
428,10,11,2.2,2,1,5,0.0,3,6,10,-0.05769230769230891,-0.1224489795918367
429,10,11,2.2,2,1,5,0.0,3,6,11,-0.26041666666666696,-0.17475728155339806
430,10,10,2.0,2,1,8,0.2333333333333333,4,7,8,-0.05263157894737167,-0.0285714285714286
431,10,11,2.2,2,1,6,0.0,4,7,11,0.30158730158730285,-0.13084112149532712
432,10,11,2.2,2,1,7,0.1,4,7,10,0.4358974358974363,0.19018404907975464
433,10,10,2.0,2,1,8,0.16666666666666666,5,8,8,-0.11111111111111223,-0.16959064327485382
434,10,9,1.8,1,1,9,0.0,4,7,9,-0.12499999999999775,-0.16546762589928055
435,10,10,2.0,2,1,6,0.0,3,5,8,-0.5957446808510639,-0.2658227848101266
436,10,10,2.0,2,1,8,0.16666666666666666,4,6,8,-0.11111111111111223,-0.20481927710843378
437,10,14,2.8,3,1,4,0.11666666666666665,4,8,13,-0.16666666666666818,-0.050000000000000024
438,10,13,2.6,3,1,4,0.35,4,7,11,-0.44444444444444475,-0.043795620437956186
439,10,10,2.0,2,1,7,0.16666666666666666,4,6,9,-0.17647058823529554,-0.17647058823529416
440,10,11,2.2,2,1,6,0.15,4,6,10,-0.03125000000000009,-0.1523809523809524
441,10,9,1.8,1,1,9,0.0,4,7,7,-0.12499999999999775,-0.14893617021276595
442,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.1571428571428571
443,10,13,2.6,3,1,6,0.36666666666666664,4,7,11,0.39534883720930203,-0.15358361774744028
444,10,9,1.8,1,1,7,0.0,3,5,8,-0.4651162790697679,-0.051094890510948905
445,10,10,2.0,2,1,7,0.2166666666666667,3,6,8,-0.35802469135802595,-0.19760479041916174
446,10,10,2.0,2,1,6,0.16666666666666666,4,7,9,-0.2500000000000003,0.16083916083916083
447,10,13,2.6,3,1,6,0.21666666666666665,4,7,11,0.39999999999999925,-0.2426470588235294
448,10,15,3.0,3,2,3,0.07666666666666666,4,7,14,-0.07655502392344431,-0.16343490304709143
449,10,9,1.8,1,1,9,0.0,4,7,7,-0.12499999999999775,-0.27559055118110243
450,10,11,2.2,2,1,6,0.0,4,7,10,0.15384615384615527,-0.047619047619047714
451,10,11,2.2,2,1,7,0.0,5,8,11,0.36538461538461864,0.029411764705882356
452,10,10,2.0,2,1,7,0.16666666666666666,4,6,9,0.01960784313725423,-0.21951219512195125
453,10,10,2.0,2,1,5,0.0,4,6,10,-0.2380952380952386,-0.14285714285714288
454,10,11,2.2,2,1,6,0.19999999999999998,3,6,9,0.013793103448276056,-0.12244897959183675
455,10,9,1.8,1,1,9,0.0,4,7,7,-0.12499999999999775,-0.2558139534883721
456,10,11,2.2,2,1,6,0.24999999999999994,4,7,10,0.19791666666666663,-0.24742268041237117
457,10,12,2.4,3,1,6,0.3,4,6,10,0.24475524475524438,-0.14782608695652172
458,10,17,3.4,4,1,4,0.21999999999999997,4,7,14,-0.3783783783783821,-0.219409282700422
459,10,10,2.0,2,1,8,0.0,4,6,9,-0.05263157894737167,-0.1320754716981133
460,10,9,1.8,1,1,9,0.0,4,6,9,-0.12499999999999775,-0.14893617021276595
461,10,12,2.4,2,1,6,0.23333333333333334,5,7,11,0.21739130434782653,-0.21518987341772147
462,10,11,2.2,2,1,6,0.0,3,6,11,-0.45971563981042685,-0.1
463,10,13,2.6,3,1,4,0.4333333333333333,5,8,11,0.2528735632183889,-0.07586206896551724
464,10,9,1.8,1,1,8,0.0,5,7,7,-0.3333333333333347,-0.1571428571428571
465,10,11,2.2,2,1,5,0.15,4,7,10,-0.04761904761904801,-0.13615023474178412
466,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.1408450704225352
467,10,9,1.8,1,1,8,0.0,4,7,9,-0.6666666666666665,-0.051094890510948905
468,10,10,2.0,2,1,7,0.16666666666666666,4,6,9,-0.37254901960784753,-0.17647058823529416
469,10,16,3.2,3,1,5,0.7,4,7,12,-0.1069182389937107,-0.15384615384615385
470,10,11,2.2,2,1,6,0.0,5,7,10,-0.035294117647058476,-0.20398009950248755
471,10,9,1.8,1,1,9,0.0,5,6,8,-0.12499999999999775,-0.14893617021276595
472,10,12,2.4,2,1,6,0.08333333333333333,4,7,10,0.21739130434782653,-0.309090909090909
473,10,14,2.8,3,1,4,0.06666666666666667,4,7,12,-0.40000000000000024,-0.14619883040935677
474,10,9,1.8,1,1,9,0.0,4,6,8,-0.12499999999999775,-0.16546762589928055
475,10,10,2.0,2,1,6,0.0,4,6,9,-0.17021276595744744,-0.19047619047619052
476,10,12,2.4,2,1,4,0.16666666666666666,4,6,10,-0.4347826086956547,-0.14782608695652175
477,10,15,3.0,3,1,5,0.21000000000000002,4,7,14,-0.21794871794871856,-0.23626373626373626
478,10,14,2.8,3,1,6,0.45,4,6,12,0.016216216216214774,-0.16666666666666666
479,10,12,2.4,2,1,6,0.2833333333333333,4,7,10,0.14285714285714265,-7.401486830834377e-17
480,10,12,2.4,2,1,4,0.16666666666666666,5,9,10,-0.1739130434782643,-0.12500000000000003
481,10,12,2.4,3,1,7,0.16666666666666666,4,5,11,0.347826086956521,-0.05600000000000002
482,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.1824817518248175
483,10,11,2.2,2,1,5,0.15,4,7,9,-0.03125000000000009,-0.057692307692307696
484,10,10,2.0,2,1,6,0.0,3,6,10,-0.80952380952381,-0.025641025641025703
485,10,10,2.0,2,1,8,0.0,4,7,9,-0.3888888888888899,-0.15384615384615394
486,10,11,2.2,2,1,6,0.0,4,7,10,-0.05769230769230891,-0.1224489795918367
487,10,10,2.0,2,1,7,0.0,4,7,9,-0.05263157894737167,-0.15606936416184972
488,10,10,2.0,2,1,7,0.15,3,6,9,-0.17021276595744744,-0.15384615384615394
489,10,10,2.0,2,1,7,0.16666666666666666,4,7,8,-0.5686274509803901,-0.16279069767441862
490,10,19,3.8,3,2,3,0.6554761904761905,4,8,15,-0.4524549409571168,-0.22580645161290328
491,10,11,2.2,2,1,7,0.0,4,7,11,0.15384615384615527,-0.1523809523809524
492,10,9,1.8,1,1,8,0.0,4,7,9,-0.6666666666666665,-0.1571428571428571
493,10,12,2.4,2,1,5,0.15,4,7,10,-0.04347826086956547,-0.1092436974789916
494,10,9,1.8,1,1,8,0.0,3,6,9,-0.6666666666666665,-0.22727272727272724
495,10,10,2.0,2,1,5,0.0,4,7,10,-0.6666666666666623,-0.16959064327485382
496,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.14893617021276595
497,10,9,1.8,1,1,7,0.0,3,6,9,-0.4318181818181819,-0.18248175182481752
498,10,10,2.0,2,1,7,0.16666666666666666,4,6,8,-0.5686274509803901,-0.19205298013245042
499,10,10,2.0,2,1,7,0.2333333333333333,4,7,8,-0.6666666666666623,-0.21212121212121218
500,10,11,2.2,2,1,7,0.2333333333333333,4,7,9,0.19791666666666663,-0.21608040201005027
501,10,11,2.2,2,1,4,0.06666666666666667,4,7,10,-0.24666666666666673,-0.22842639593908634
502,10,11,2.2,2,1,8,0.26666666666666666,5,8,9,0.4358974358974363,-0.09452736318407962
503,10,11,2.2,2,1,7,0.4,4,7,9,0.15384615384615527,-0.12244897959183677
504,10,12,2.4,3,1,6,0.0,4,8,11,0.2340425531914889,-0.205020920502092
505,10,10,2.0,2,1,7,0.0,4,6,9,-0.11111111111111355,-0.02272727272727275
506,10,9,1.8,1,1,6,0.0,4,5,9,-0.022727272727272735,-0.18248175182481752
507,10,14,2.8,2,1,4,0.45999999999999996,5,6,10,-0.16666666666666632,-0.18072289156626511
508,10,10,2.0,2,1,7,0.0,3,6,10,-0.11111111111111223,-0.14649681528662425
509,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.21804511278195488
510,10,11,2.2,2,1,4,0.0,4,6,11,-0.15238095238095173,-0.13615023474178406
511,10,10,2.0,2,1,7,0.0,4,6,9,0.16666666666666533,-0.06508875739644973
512,10,15,3.0,4,1,6,0.42000000000000004,4,8,11,0.47860962566844945,-0.2068965517241379
513,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.19117647058823528
514,10,11,2.2,2,1,4,0.33999999999999997,3,4,9,-0.5429864253393659,-0.18627450980392157
515,10,13,2.6,3,1,6,0.3,4,6,11,0.39534883720930125,-0.0671641791044776
516,10,22,4.4,4,1,4,0.43714285714285717,4,6,17,-0.02754491017964375,-0.13096695226438188
517,10,10,2.0,2,1,7,0.16666666666666666,3,6,8,-0.17647058823529554,-0.16883116883116894
518,10,9,1.8,1,1,8,0.0,3,5,8,-0.3333333333333347,-0.09923664122137407
519,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.16546762589928055
520,10,11,2.2,2,1,7,0.3,4,8,10,-0.035294117647058476,-0.042654028436018974
521,10,9,1.8,1,1,9,0.0,4,6,9,-0.12499999999999775,-0.02127659574468085
522,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.20000000000000007
523,10,12,2.4,2,1,6,0.43,4,7,10,-0.13207547169811415,-0.16129032258064516
524,10,12,2.4,2,1,6,0.43000000000000005,4,7,10,-0.13207547169811415,-0.19008264462809915
525,10,9,1.8,1,1,8,0.0,4,5,9,-0.6666666666666665,0.038167938931297704
526,10,9,1.8,1,1,9,0.0,5,7,8,-0.12499999999999775,-0.03597122302158273
527,10,9,1.8,1,1,9,0.0,5,7,8,-0.12499999999999775,-0.18248175182481755
528,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.24615384615384614
529,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.2366412213740458
530,10,10,2.0,2,1,7,0.16666666666666666,5,8,9,-0.17647058823529566,-0.20481927710843376
531,10,11,2.2,2,2,4,0.0,5,7,10,-0.3749999999999978,-0.1690821256038647
532,10,10,2.0,2,1,6,0.15,3,5,9,-0.2380952380952386,-0.16279069767441862
533,10,11,2.2,2,1,7,0.15,4,6,10,-0.26041666666666696,-0.1282051282051283
534,10,10,2.0,2,1,5,0.0,4,7,10,-0.38297872340425554,-0.17647058823529416
535,10,12,2.4,2,1,4,0.4466666666666666,3,5,9,-0.4184397163120567,-0.20000000000000007
536,10,9,1.8,1,1,7,0.0,3,6,8,-0.4651162790697679,-0.17391304347826086
537,10,11,2.2,2,1,7,0.0,5,7,10,0.15384615384615527,-0.14583333333333345
538,10,10,2.0,2,1,7,0.15,4,8,9,-0.2765957446808521,-0.3071895424836602
539,10,12,2.4,2,1,6,0.2833333333333333,4,6,10,0.14285714285714265,-0.10924369747899162
540,10,10,2.0,2,1,5,0.0,4,8,9,-0.17647058823529554,-0.012658227848101349
541,10,10,2.0,2,1,8,0.0,5,8,9,-0.05263157894737167,-0.0285714285714286
542,10,12,2.4,2,1,4,0.21666666666666665,4,7,11,-0.28571428571428525,0.012345679012345668
543,10,12,2.4,2,1,6,0.4,4,7,9,-0.3333333333333304,-0.0909090909090909
544,10,12,2.4,2,1,6,0.3666666666666667,3,6,9,-0.02857142857142847,-0.15662650602409642
545,10,10,2.0,2,1,7,0.16666666666666666,4,6,9,-0.5686274509803901,-0.21951219512195125
546,10,9,1.8,1,1,9,0.0,4,7,9,-0.12499999999999775,-0.14893617021276595
547,10,13,2.6,2,1,5,0.4666666666666666,4,7,10,-0.4,-0.22463768115942032
548,10,11,2.2,2,1,6,0.08333333333333333,5,8,10,-0.031249999999999264,-0.1458333333333333
549,10,12,2.4,2,1,7,0.31666666666666665,4,7,10,0.347826086956521,-0.20000000000000004
550,10,9,1.8,1,1,9,0.0,4,6,9,-0.12499999999999775,-0.08270676691729323
551,10,11,2.2,2,1,7,0.16666666666666666,4,7,10,0.15384615384615527,-0.0784313725490196
552,10,11,2.2,2,1,6,0.3,4,7,10,-0.3749999999999998,-0.057692307692307696
553,10,10,2.0,2,1,7,0.0,5,6,10,0.16666666666666533,-0.19760479041916174
554,10,11,2.2,2,1,4,0.2866666666666666,4,6,9,-0.39130434782608686,-0.22222222222222224
555,10,9,1.8,1,1,6,0.0,3,6,9,-0.8181818181818197,-0.17391304347826086
556,10,13,2.6,3,1,4,0.14333333333333334,4,7,12,-0.283950617283951,-0.16955017301038064
557,10,10,2.0,2,1,6,0.0,4,7,9,-0.17647058823529554,-0.06666666666666672
558,10,9,1.8,1,1,9,0.0,3,6,8,-0.12499999999999775,-0.18248175182481752
559,10,10,2.0,2,1,7,0.0,4,7,10,0.16666666666666533,-0.1320754716981131
560,10,9,1.8,1,1,8,0.0,4,7,8,-0.6666666666666665,-0.11627906976744182
561,10,9,1.8,1,1,9,0.0,4,8,8,-0.12499999999999775,-0.051094890510948905
562,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,0.07352941176470588
563,10,10,2.0,2,1,7,0.16666666666666666,4,5,9,0.01960784313725423,-0.24223602484472057
564,10,11,2.2,2,1,7,0.3,4,7,9,-0.035294117647058476,-0.16908212560386476
565,10,12,2.4,3,1,7,0.0,5,6,11,0.3571428571428558,-0.13793103448275865
566,10,10,2.0,2,1,7,0.0,4,7,9,0.16666666666666533,-0.012658227848101207
567,10,10,2.0,2,1,7,0.0,4,7,10,-0.3888888888888899,-0.11111111111111119
568,10,13,2.6,3,1,6,0.2633333333333333,4,7,11,-0.004065040650406602,-0.0985915492957747
569,10,10,2.0,2,1,5,0.0,4,6,9,-0.2500000000000003,-3.469446951953614e-17
570,10,10,2.0,2,1,6,0.15,4,6,8,-0.2380952380952386,-0.11111111111111115
571,10,9,1.8,1,1,8,0.0,4,7,9,-0.6666666666666665,-0.152
572,10,10,2.0,2,1,8,0.16666666666666666,3,6,9,-0.11111111111111223,-0.19760479041916174
573,10,11,2.2,2,1,7,0.4,4,6,9,-0.4102564102564149,-0.05769230769230771
574,10,9,1.8,1,1,8,0.0,4,5,8,-0.3333333333333347,0.007874015748031461
575,10,10,2.0,2,1,7,0.2333333333333333,4,5,8,-0.3888888888888899,-0.05263157894736844
576,10,10,2.0,2,1,8,0.0,4,7,9,-0.05263157894737167,-0.18343195266272194
577,10,10,2.0,2,1,7,0.15,3,5,9,-0.38297872340425554,-0.16279069767441862
578,10,9,1.8,1,1,9,0.0,4,6,8,-0.12499999999999775,-0.296
579,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.2558139534883721
580,10,11,2.2,2,1,6,0.13333333333333336,4,6,10,-0.1956521739130433,-0.16346153846153846
581,10,10,2.0,2,1,6,0.0,3,6,10,-0.37254901960784753,-0.10429447852760743
582,10,10,2.0,2,1,7,0.15,3,5,8,-0.38297872340425554,-0.01910828025477698
583,10,10,2.0,2,1,8,0.23333333333333334,4,8,9,-0.05263157894737167,-0.006289308176100635
584,10,13,2.6,3,1,5,0.2033333333333333,4,7,11,-0.06995884773662583,-0.17361111111111116
585,10,9,1.8,1,1,8,0.0,3,6,8,-0.3333333333333347,-0.17391304347826086
